ChEMBL_ID,canonical_smiles,target_chembl_id,standard_type,standard_value,standard_units,assay_description
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,"Cytotoxicity against human A549 cells assessed as inhibition of cell proliferation at 0.1 uM pretreated for 2 hrs with autophagy inhibitor, 3-methyladenine followed by incubation with compound and measured after 48 hrs by MTT assay"
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,"Cytotoxicity against human A549 cells assessed as inhibition of cell proliferation at 0.1 uM pretreated for 2 hrs with 40 to 80 uM apoptosis inhibitor, Z-VAD-FMK followed by incubation with compound and measured after 48 hrs by MTT assay"
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,Induction of apoptosis in human A549 cells assessed as nuclear fragmentation and chromatin condensation incubated for 48 hrs by Hoechst 33342 staining based fluorescence microscopic analysis
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,85.8,%,Induction of apoptosis in human A549 cells assessed as viable cells at 0.125 uM incubated for 48 hrs by Annexin V-FITC/propidium iodide staining based flow cytometry (Rvb = 95.7%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,1.9,%,Induction of apoptosis in human A549 cells assessed as early apoptotic cells at 0.125 uM incubated for 48 hrs by Annexin V-FITC/propidium iodide staining based flow cytometry (Rvb = 0.11%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,7.71,%,Induction of apoptosis in human A549 cells assessed as late apoptotic cells at 0.125 uM incubated for 48 hrs by Annexin V-FITC/propidium iodide staining based flow cytometry (Rvb = 0.82%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,4.59,%,Induction of apoptosis in human A549 cells assessed as necrotic cells at 0.125 uM incubated for 48 hrs by Annexin V-FITC/propidium iodide staining based flow cytometry (Rvb = 3.36%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,71.8,%,Induction of apoptosis in human A549 cells assessed as viable cells at 0.25 uM incubated for 48 hrs by Annexin V-FITC/propidium iodide staining based flow cytometry (Rvb = 95.7%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,2.68,%,Induction of apoptosis in human A549 cells assessed as early apoptotic cells at 0.25 uM incubated for 48 hrs by Annexin V-FITC/propidium iodide staining based flow cytometry (Rvb = 0.11%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,19.6,%,Induction of apoptosis in human A549 cells assessed as late apoptotic cells at 0.25 uM incubated for 48 hrs by Annexin V-FITC/propidium iodide staining based flow cytometry (Rvb = 0.82%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,5.86,%,Induction of apoptosis in human A549 cells assessed as necrotic cells at 0.25 uM incubated for 48 hrs by Annexin V-FITC/propidium iodide staining based flow cytometry (Rvb = 3.36%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,59.8,%,Induction of apoptosis in human A549 cells assessed as viable cells at 0.5 uM incubated for 48 hrs by Annexin V-FITC/propidium iodide staining based flow cytometry (Rvb = 95.7%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,51.7,%,Induction of mitochondrial membrane potential depolarization in human A549 cells assessed as proportion of cells with intact mitochondria by measuring red fluorescent J-aggregates at 0.5 uM incubated for 48 hrs by JC-1 staining based flow cytometry (Rvb = 63.9%)
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,Induction of apoptosis in human A549 cells assessed as increase in Bax protein expression at 0.25 to 4 uM incubated for 48 hrs by western blot analysis
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,Induction of apoptosis in human A549 cells assessed as decrease in Bcl-2 protein expression at 0.25 to 4 uM incubated for 48 hrs by western blot analysis
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,Induction of apoptosis in human A549 cells assessed as increase in cleaved caspase-9 expression incubated for 48 hrs by western blot analysis
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,Induction of apoptosis in human A549 cells assessed as increase in cleaved caspase-3 expression incubated for 48 hrs by western blot analysis
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,Induction of apoptosis in human A549 cells assessed as increase in cleaved PARP expression incubated for 48 hrs by western blot analysis
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,Induction of apoptosis in human A549 cells assessed as increase in cleaved caspase-8 expression at 0.25 to 4 uM incubated for 48 hrs by western blot analysis
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,Anti-tumor activity against human A549 cells xenografted in iv dosed BALB/c mouse assessed as reduction in tumor growth administered every 2 days for 13 days
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Activity,,,"Anti-tumor activity against human A549 cells xenografted in BALB/c mouse assessed as reduction in tumor volume at 2 to 8 mg/kg, iv administered every 2 days for 13 days"
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Inhibition,48.79,%,"Anti-tumor activity against human A549 cells xenografted in BALB/c mouse assessed as reduction in tumor weight at 2 mg/kg, iv administered every 2 days for 13 days"
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Inhibition,64.42,%,"Anti-tumor activity against human A549 cells xenografted in BALB/c mouse assessed as reduction in tumor weight at 4 mg/kg, iv administered every 2 days for 13 days"
CHEMBL5177456,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Inhibition,69.54,%,"Anti-tumor activity against human A549 cells xenografted in BALB/c mouse assessed as reduction in tumor weight at 8 mg/kg, iv administered every 2 days for 13 days"
CHEMBL5407885,CCOC(=O)CN1C(=O)S/C(=C\c2ccc(OC)nc2)C1=O,CHEMBL392,GI50,100000.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL2316319,O=C1NC(=O)/C(=C/C2=Cc3cc(Br)ccc3OC2)S1,CHEMBL392,IC50,79500.0,nM,Anticancer activity against human A549 cells assessed as cell viability after 72 hrs by MTT reduction assay
CHEMBL5178527,COc1ccc(C/N=C2\NC(=O)/C(=C3\CCNC(=O)c4[nH]c5ccccc5c43)S2)cc1OC,CHEMBL392,IC50,29990.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition incubated for 48 hrs by MTT assay
CHEMBL2260543,Cc1ccc(-c2nnc(NC(=O)CC3SC(=O)NC3=O)s2)cc1,CHEMBL392,IC50,46000.0,nM,Cytotoxicity against Homo sapiens (human) A549 cells after 24 hr by MTT assay
CHEMBL3793867,O=C1NC(=S)S/C1=C1\C(=O)Nc2ccc(Br)cc21,CHEMBL392,IC50,36200.0,nM,Antiproliferative activity against apoptosis resistant human A549 cells after 72 hrs by MTT assay
CHEMBL1975312,COc1cccc(/C=C2\S/C(=N/Nc3nc(-c4ccc([N+](=O)[O-])cc4)cs3)NC2=O)c1O,CHEMBL392,GI50,15885.47,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5419689,CCOC(=O)C(C)N1C(=O)S/C(=C\c2ccc(O)c(O)c2)C1=O,CHEMBL392,GI50,32500.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL5428818,CCOC(=O)CN1C(=O)S/C(=C(/C)c2ccc(O)c(O)c2)C1=O,CHEMBL392,GI50,44200.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL2263402,COc1ccc(/C=C2/SC(=O)N(CC(=O)Nc3ccccc3C(N)=O)C2=O)cc1,CHEMBL392,CC50,200.0,ug.mL-1,Cytotoxicity against Homo sapiens (human) A549 cells after 3 days by SRB assay
CHEMBL4094025,O=C(NN1C(=O)CSC1c1cc2ccccc2n2nnnc12)c1ccncc1,CHEMBL392,GI50,255480000.0,nM,Cytotoxicity against human A549 cells by MTT assay
CHEMBL4095359,Cc1cccc2cc(C3SCC(=O)N3NC(=O)c3ccncc3)c3nnnn3c12,CHEMBL392,GI50,246650000.0,nM,Cytotoxicity against human A549 cells by MTT assay
CHEMBL4202977,O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)c2ccccc2n3Cc2ccc(C(F)(F)F)cc2)SC1=S,CHEMBL392,IC50,3400.0,nM,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL4206804,O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)c2ccccc2n3Cc2ccc(F)cc2F)SC1=S,CHEMBL392,IC50,22550.0,nM,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL4563995,COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)c4ccccc34)ccnc2cc1OCCCN1CCCC1,CHEMBL392,IC50,2360.0,nM,Antiproliferative activity against human A549 cells after 72 hrs by MTT assay
CHEMBL1972964,COc1ccccc1N1C(=O)CSC1c1c[nH]c2ccccc12,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1975290,CC(=O)Nc1ccc(C(=O)NN2C(=O)CSC2c2ccc(O)cc2)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1971624,COc1cc(S(=O)(=O)Nc2ccc(-c3csc(N4C(=O)CSC4c4ccccc4)n3)cc2)ccc1Cl,CHEMBL392,GI50,785.24,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1989491,COc1ccc(C2S/C(=C\c3cccc(O)c3)C(=O)N2NC(=O)Cc2ccccc2)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1965106,COc1cc(C2SCC(=O)N2c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)ccc1O,CHEMBL392,GI50,74816.95,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5190672,O=C1CC(N2C(=O)/C(=C/C(Cl)=C/c3ccc([N+](=O)[O-])cc3)SC2=S)C(=O)N1c1ccc(O)cc1,CHEMBL392,GI50,3110.0,nM,Anticancer activity against human A549 cells assessed as growth inhibition incubated for 48 hrs by SRB assay
CHEMBL5190672,O=C1CC(N2C(=O)/C(=C/C(Cl)=C/c3ccc([N+](=O)[O-])cc3)SC2=S)C(=O)N1c1ccc(O)cc1,CHEMBL392,TGI,11400.0,nM,Anticancer activity against human A549 cells assessed as total growth inhibition incubated for 48 hrs by SRB assay
CHEMBL5190672,O=C1CC(N2C(=O)/C(=C/C(Cl)=C/c3ccc([N+](=O)[O-])cc3)SC2=S)C(=O)N1c1ccc(O)cc1,CHEMBL392,LC50,50800.0,nM,Anticancer activity against human A549 cells assessed as lethality incubated for 48 hrs by SRB assay
CHEMBL5190672,O=C1CC(N2C(=O)/C(=C/C(Cl)=C/c3ccc([N+](=O)[O-])cc3)SC2=S)C(=O)N1c1ccc(O)cc1,CHEMBL392,GI50,7250.0,nM,Anticancer activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by MTT assay
CHEMBL4214070,COc1cc(-c2nc3cc(/C=C4\SC(=O)NC4=O)ccc3[nH]2)cc(OC)c1OC,CHEMBL392,IC50,3570.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition after 48 hrs by MTT assay
CHEMBL4214462,O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)c2ccccc2n3Cc2ccc(Cl)cc2)SC1=S,CHEMBL392,IC50,16180.0,nM,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL1983609,O=C1/C(=C\c2cccc(Oc3ccccc3)c2)S(=O)(=O)C(c2ccccc2)N1c1ccccc1Cl,CHEMBL392,GI50,31550.05,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4211681,O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)c2ccccc2n3Cc2cccc(F)c2)SC1=S,CHEMBL392,IC50,19800.0,nM,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL3098842,O=C(CN1C(=O)CSC1=O)c1ccc(Br)cc1,CHEMBL392,IC50,22700.0,nM,Cytotoxicity against human A549 cells by MTT assay
CHEMBL5433234,CCOC(=O)CN1C(=O)S/C(=C\c2cccc(O)c2)C1=O,CHEMBL392,GI50,100000.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL2062729,O=C1NC(=S)S/C1=C\C1=Cc2ccccc2OC1,CHEMBL392,IC50,73100.0,nM,Anticancer activity against human A549 cells assessed as cell viability after 72 hrs by MTT reduction assay
CHEMBL5435977,CC(C(=O)N1CCOCC1)N1C(=O)S/C(=C\c2ccc(N3CCOCC3)cc2)C1=O,CHEMBL392,GI50,100000.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL367694,C[C@@H]1C[C@@]2(NC(=O)CS2)C2(O)O[C@@H]3C[C@@]4(COC(=O)CCc5ccccc5)[C@@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54CO)C[C@H]3O[C@@H]2O1,CHEMBL392,IC50,10000.0,nM,Concentration required for 50% growth inhibition of human A549 cancer cell lines after 3 days of culture
CHEMBL1977508,O=C1CSC(c2ccccc2)N1c1ccc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)cc1,CHEMBL392,GI50,41686.94,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3261556,COc1ccccc1N1C(=O)CSC1c1ccc2ccccc2n1,CHEMBL392,IC50,50000.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL2260542,O=C(CC1SC(=O)NC1=O)Nc1nnc(-c2ccccc2Cl)s1,CHEMBL392,IC50,62000.0,nM,Cytotoxicity against Homo sapiens (human) A549 cells after 24 hr by MTT assay
CHEMBL1800138,COc1cc(/C=C2\SC(=O)NC2=O)ccc1OCCC1CCCCC1,CHEMBL392,Activity,,,Inhibition of COX1 expression in human A549 cells at 5 uM after 25 hrs by RT-PCR analysis
CHEMBL1800138,COc1cc(/C=C2\SC(=O)NC2=O)ccc1OCCC1CCCCC1,CHEMBL392,Activity,,,Induction of PGT expression in human A549 cells at 5 uM after 25 hrs by RT-PCR analysis
CHEMBL1800138,COc1cc(/C=C2\SC(=O)NC2=O)ccc1OCCC1CCCCC1,CHEMBL392,Activity,,,Effect on COX2 expression in human A549 cells at 5 uM after 25 hrs by RT-PCR analysis
CHEMBL1800138,COc1cc(/C=C2\SC(=O)NC2=O)ccc1OCCC1CCCCC1,CHEMBL392,Activity,,,Effect on MRP4 expression in human A549 cells at 5 uM after 25 hrs by RT-PCR analysis
CHEMBL3261572,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)NCCCc2ccccc2)c1,CHEMBL392,IC50,31620.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL5399173,CCOC(=O)C(C)N1C(=O)S/C(=C\c2ccc(Cl)c(O)c2)C1=O,CHEMBL392,GI50,100000.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL2316327,CC1Oc2ccc(Br)cc2C=C1/C=C1\SC(=O)N(C)C1=O,CHEMBL392,IC50,50000.0,nM,Anticancer activity against human A549 cells assessed as cell viability after 72 hrs by MTT reduction assay
CHEMBL5203351,O=C1N/C(=N\Cc2ccccc2)S/C1=C1/CCNC(=O)c2[nH]c3ccccc3c21,CHEMBL392,IC50,48180.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition incubated for 48 hrs by MTT assay
CHEMBL5406740,CCOC(=O)CN1C(=O)S/C(=C\c2ccc(Cl)c(Cl)c2)C1=O,CHEMBL392,GI50,100000.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL1992003,C=CCN1/C(=C2\SC(=S)N(c3ccc(C)cc3)C2=O)Sc2c1nc[nH]c2=O,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1984210,Cc1cccc(/N=C2\NC(=O)C(CC(=O)Nc3ccc(C)cc3C)S2)c1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5439356,CC(C(=O)N1CCOCC1)N1C(=O)S/C(=C\c2ccc(O)c(O)c2)C1=O,CHEMBL392,GI50,47930.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL1999488,CCOc1cc(C2SCC(=O)N2c2ccc3c(c2)Oc2c(Cl)c4c(c(Cl)c2=N3)Oc2cc(N3C(=O)CSC3c3ccc(O)c(OCC)c3)ccc2N=4)ccc1O,CHEMBL392,GI50,23823.19,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1991385,COc1cc(/C=C2\C(=O)N(c3cc(Cl)ccc3Cl)C(c3ccccc3)S2(=O)=O)cc(OC)c1OC,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3793799,COc1ccc2cc(/C=C3\SC(=S)N(CC(=O)O)C3=O)c3nnnn3c2c1,CHEMBL392,GI90,100.0,ug ml-1,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL3793799,COc1ccc2cc(/C=C3\SC(=S)N(CC(=O)O)C3=O)c3nnnn3c2c1,CHEMBL392,GI50,100.0,ug.mL-1,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL3793478,Cc1ccc2cc(/C=C3\SC(=S)N(CCC(=O)O)C3=O)c3nnnn3c2c1,CHEMBL392,GI90,100.0,ug ml-1,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL3793478,Cc1ccc2cc(/C=C3\SC(=S)N(CCC(=O)O)C3=O)c3nnnn3c2c1,CHEMBL392,GI50,100.0,ug.mL-1,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL3261557,COc1ccccc1N1C(=O)CSC1Cc1ccccc1,CHEMBL392,IC50,50000.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL2296533,COc1ccc(C(=O)Nc2nc(C)c(C(=O)N/N=C3\S/C(=C\c4ccccc4C)C(=O)N3c3ccccc3)s2)cc1,CHEMBL392,Activity,,,Cytotoxicity against Homo sapiens (human) A549 cells by SRB assay
CHEMBL5428416,CCOC(=O)C(C)N1C(=O)S/C(=C\c2ccc3[nH]ncc3c2)C1=O,CHEMBL392,GI50,68000.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL4456688,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)c(F)c4F)cc3)ccnc2cc1OCCCN1CCOCC1,CHEMBL392,IC50,5500.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell proliferation measured after 72 hrs by MTT assay
CHEMBL5197329,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\c6cccc(F)c6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,IC50,400.0,nM,Cytotoxicity against human A549 cells assessed as inhibition of cell growth measured after 96 hrs by MTT assay
CHEMBL4170935,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccccc4F)cc3)ccnc2cc1OCCCN1CCOCC1,CHEMBL392,IC50,7000.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell proliferation measured after 72 hrs by MTT assay
CHEMBL3261550,O=C1CSC(c2cccc(Br)c2)N1CCc1ccccc1,CHEMBL392,IC50,20670.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL5271185,Cn1cc(-c2cc(/N=C3/NC(=O)CS3)n(-c3cccc(Cl)c3)n2)c2ccccc21,CHEMBL392,IC50,22930.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell viability measured after 48 hrs by MTT assay
CHEMBL5269501,O=C1CS/C(=N\c2cc(-c3c[nH]c4ccccc34)nn2-c2ccccc2)N1,CHEMBL392,IC50,22460.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell viability measured after 48 hrs by MTT assay
CHEMBL2260547,COc1cc(-c2nnc(NC(=O)CC3SC(=O)NC3=O)s2)cc(OC)c1OC,CHEMBL392,IC50,30000.0,nM,Cytotoxicity against Homo sapiens (human) A549 cells after 24 hr by MTT assay
CHEMBL2260539,O=C(CC1SC(=O)NC1=O)Nc1nnc(-c2ccc(Cl)cc2)s1,CHEMBL392,IC50,60000.0,nM,Cytotoxicity against Homo sapiens (human) A549 cells after 24 hr by MTT assay
CHEMBL2263408,O=C1NC(=S)S/C1=C\c1ccc(OCCOc2ccccc2Cl)cc1,CHEMBL392,CC50,28.0,ug.mL-1,Cytotoxicity against Homo sapiens (human) A549 cells after 3 days by SRB assay
